ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Bibliographic Reference,Copyright Description,Copyright Type,Date of Creation,Date of Publication,Description,Description Type,Document,External Identifier Type,External Source,External XRef,Geometry Qualifier,Information Carrier,Information Carrier Format Type,Information Resource Type,Keyword,Language_Type,Place Address,Place Description,Primary Reference Number,Spatial Coordinates Geometry,Temporal Coverage Timespan,Title,Title Type
507d7ef0-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"Romeril, L. 2017. What's Your Street's Story?: Mont Les Vaux. [Unpublished talk]",,,,,,,,Listed building,Government of Jersey,BR0176,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Sunnyside, Le Mont les Vaux",,100176,GEOMETRYCOLLECTION (POINT (-2.175145 49.188605)),,Sunnyside,
507d8840-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,,,,,,,,,Listed building,Government of Jersey,BR0177,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Roseville, La Neuve Route",,100177,GEOMETRYCOLLECTION (POINT (-2.169952 49.188616)),,Roseville,
507d9260-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"<p>Bonsor, N.R.P. 1969. The Jersey Railway. Oakwood Press, Usk. </p>
<p>Burt, R.G. 1961. The Old Jersey Railways. Annual Bulletin of the Société Jersiaise, 18, 91-100. </p>
<p>Romeril, L. 2010. What's Your Street's Story?: Rue du Crocquet. [Unpublished talk] </p>
<p>Romeril, L. 2015. What's Your Street's Story?: St Aubin. [Unpublished talk] </p>
<p>Romeril, L. 2017. What's Your Street's Story?: Mont Les Vaux. [Unpublished talk] </p>",,,,,,,,Listed building,Government of Jersey,BR0178,,<p>1.  Government of Jersey </p><p>2.  Jersey Archive  </p><p>3.  Société Jersiaise Photographic Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Photographs (sample of collection: L/C/60/D6/18, P/03/609/10) </p><p>3. Photograph (sample of collection: SJPA/008287, SJPA/033877)</p>",Railway,,"St Brelade Parish Hall, La Neuve Route",,100178,GEOMETRYCOLLECTION (POINT (-2.169919 49.187703)),,St Brelade Parish Hall,
507d9c70-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,,,,,,,,,Listed building,Government of Jersey,BR0179,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Place of Worship,,"Wesleyan School Hall, Le Quai Bisson",,100179,GEOMETRYCOLLECTION (POINT (-2.170623 49.186535)),,Wesleyan School Hall,
507da8b0-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"<p>Ahier, P. & Ashworth, W.S. 1979. The Historical Hotels and Inns of Jersey. Ashton & Denton Publishing Co. (C.I.) Ltd., Newport. </p>
<p>Glendinning, A. 1998.Â The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 17.07.2019) </p>
<p>McCormack, J. 2009. Vernacular Architecture Group: Spring Conference Report. [Unpublished report] </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.  </p>
<p>Romeril, L. 2010. What's Your Street's Story?: Rue du Crocquet. [Unpublished talk] </p>
<p>Romeril, L. 2015. What's Your Street's Story?: St Aubin. [Unpublished talk] </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>",,,,,,,,Listed building,Government of Jersey,BR0180,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise </p><p>3.  Jersey Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Sites and Monuments Database </p><p>3. Photographs (L/A/75/A2/BUI/67/18)</p>",Richmond Map,,"Old Court House Inn, Le Boulevard",,100180,GEOMETRYCOLLECTION (POINT (-2.168935 49.185369)),,Old Court House Inn,
507db240-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"<p>Dunlop, A. 1913. A Note on Raised Beaches at La Corbiere and Noirmont. Annual Bulletin of the Société Jersiaise, 7, 369-371. </p>
<p>Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.</p>",,,,,,,,,,,,,,,Palaeolithic,,"Low-level raised beach, Le Chemin de Belcroute",,100181,GEOMETRYCOLLECTION (POINT (-2.169783 49.178748)),,Low-level raised beach,
507dbb10-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.",,,,,,,,,,,,,,,Coastal Fortification,,"Site of Noirmont Signal Post, La Rue de Haut",,100182,GEOMETRYCOLLECTION (POINT (-2.173387 49.181079)),,Site of Noirmont Signal Post,
2f0df8d0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.</p>",,,,,,,,Listed building,Government of Jersey,PE0070,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Oakdale, Les Chenolles",,1000070,GEOMETRYCOLLECTION (POINT (-2.181381 49.233666)),,Oakdale,
507dc320-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,,,,,,,,,,,,,,,,"Richmond Map,Coastal Fortification",,"Site of Beauport Watch House, Beauport",,100183,GEOMETRYCOLLECTION (POINT (-2.208991 49.181051)),,Site of Beauport Watch House,
507dcb90-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"Le Feuvre, E. 2018. What's Your Street's Story?: La Moye. [Unpublished talk]",,,,,,,,Listed building,Government of Jersey,BR0184,,<p>1.  Historic Environment Resurvey </p><p>2.  Société Jersiaise Photographic Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Photographs (SJPA/017021-2, SJPA/033461)</p>",,,"Parish War Memorial, La Route de la Baie",,100184,GEOMETRYCOLLECTION (POINT (-2.203095 49.184895)),,Parish War Memorial,
507dd4a0-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,,,,,,,,,Listed building,Government of Jersey,BR0185,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Battalion Headquarters, La Rue Baal",,100185,GEOMETRYCOLLECTION (POINT (-2.22241 49.177058)),,Battalion Headquarters,
507ddde0-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"Le Feuvre, E. 2018. What's Your Street's Story?: La Moye. [Unpublished talk]",,,,,,,,Listed building,Government of Jersey,BR0186,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Batterie Roon, observation post, Le Chemin des Signaux",,100186,GEOMETRYCOLLECTION (POINT (-2.224144 49.175174)),,"Batterie Roon, observation post",
507de780-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"Le Feuvre, E. 2018. What's Your Street's Story?: La Moye. [Unpublished talk]",,,,,,,,Listed building,Government of Jersey,BR0187,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Batterie Roon, Anti-aircraft position, La Rue Baal",,100187,GEOMETRYCOLLECTION (POINT (-2.215809 49.178193)),,"Batterie Roon, Anti-aircraft position",
507df140-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,,,,,,,,,Listed building,Government of Jersey,BR0188,,<p>1.  Government of Jersey</p>,,"<p>1. Historic Environment Resurvey, Listing photographs</p>",,,"Belcroute Bay Slipway, Le Chemin de Belcroute",,100188,GEOMETRYCOLLECTION (POINT (-2.168242 49.176571)),,Belcroute Bay Slipway,
b3867290-149f-0138-c57a-740f24312a1c,Postal Address,Trinity,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 14.05.2018) </p>
<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London. </p>",,,,,,,,Listed building,Government of Jersey,TR0022,,<p>1.  Société Jersiaise </p><p>2.  Government of Jersey</p>,,"<p>1. Sites and Monuments Database </p><p>2. Listing photographs, Historic Environment Resurvey</p>",,,"Brook Hall, La Rue d'Empierre",,1200022,GEOMETRYCOLLECTION (POINT (-2.108885 49.217832)),,Brook Hall,
507dfba0-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,,,,,,,,,Listed building,Government of Jersey,BR0189,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Resistance Nest Noirmont Manor, Belcroute Bay",,100189,GEOMETRYCOLLECTION (POINT (-2.168835 49.176875)),,Resistance Nest Noirmont Manor,
507e0470-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,,,,,,,,,Listed building,Government of Jersey,BR0190,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Coastal Observation Post, La Route de la Pulente",,100190,GEOMETRYCOLLECTION (POINT (-2.224644 49.192861)),,Coastal Observation Post,
507e0dd0-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,,,,,,,,,Listed building,Government of Jersey,BR0191,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise Photographic Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Photographs (SJPA/001876, SJPA/005512, SJPA/033325, SJPA/033361)</p>",,,"St Brelade's Bay Slipway, St Brelade's Bay",,100191,GEOMETRYCOLLECTION (POINT (-2.202499 49.184372)),,St Brelade's Bay Slipway,
507e1720-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"Castledine, J. 2012. What's Your Street's Story?: St Brelade's Bay. [Unpublished talk]",,,,,,,,Listed building,Government of Jersey,BR0192,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Anti Tank Wall Pzm 6, La Route de la Baie",,100192,GEOMETRYCOLLECTION (POINT (-2.203937 49.203282)),,Anti Tank Wall Pzm 6,
507e20a0-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"<p>Driscoll, P. 2011. The Channel Islands: An Archipelago of the Atlantic Bronze and Early Iron Age. University of Bristol unpublished PhD dissertation. </p>
<p>Sinel, J. 1916. The Neolithic horizon of Les Mielles in St. Ouens Bay. Bulletin Annuel de la Société Jersiaise, 8, 137-146. </p>
<p>Société Jersiaise. 1976. Archaeological Monuments. Unpublished report for States of Jersey. </p>",,,,,,,,Listed place,Government of Jersey,BR0228,,<p>1.  Société Jersiaise</p>,,"<p>1. Fieldwalking cards, Sites and Monuments Database</p>",,,"Site of Prisoners of War Camp, Le Chemin des Basses Mielles",,100193,GEOMETRYCOLLECTION (POINT (-2.220433 49.199454)),,Site of Prisoners of War Camp,
507e2990-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"Le Feuvre, E. 2018. What's Your Street's Story?: La Moye. [Unpublished talk]",,,,,,,,Listed building,Government of Jersey,BR0194,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Batterie Roon, Gun Emplacement, Le Clos d'Avoine",,100194,GEOMETRYCOLLECTION (POINT (-2.218713 49.18015)),,"Batterie Roon, Gun Emplacement",
507e33c0-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,,,,,,,,,Listed building,Government of Jersey,BR0195,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Le Grouet Slipway, La Rue du Grouet",,100195,GEOMETRYCOLLECTION (POINT (-2.240149 49.183253)),,Le Grouet Slipway,
507e3d40-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"<p>Channel Islands Occupation Society. (n.d.) Development of Corbiere. [Unpublished report] </p>
<p>Hills, R. 2006. MP2 Tower Conservation Statement. Jersey Heritage Trust, Jersey. </p>",,,,,,,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0100196_MP2_Tower_Conservation_Statement_2006.pdf,Listed building,Government of Jersey,BR0196,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Strongpoint Corbiere, Corbiere Point",,100196,GEOMETRYCOLLECTION (POINT (-2.241869 49.181676)),,Strongpoint Corbiere,
507e4690-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.",,,,,,,,,,,,,,,,,"Site of Mound, La Rue de la Sergenté",,100197,GEOMETRYCOLLECTION (POINT (-2.22588 49.186349)),,Site of Mound,
507e4da0-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"<p>Dunlop, A. 1913. A Note on Raised Beaches at La Corbiere and Noirmont. Annual Bulletin of the Société Jersiaise, 7, 369-371. </p>
<p>Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.</p>",,,,,,,,,,,,,,,Palaeolithic,,"Raised Beach, La Rue de la Corbière",,100198,GEOMETRYCOLLECTION (POINT (-2.235626 49.179371)),,Raised Beach,
507e5650-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"<p>Castledine, J. 2014. What's Your Street's Story?: Corbiere & Petit Port. [Unpublished talk] </p>
<p>Le Feuvre, E. 2018. What's Your Street's Story?: La Moye. [Unpublished talk] </p>
<p>Romeril, L. 2017. What's Your Street's Story?: Mont Les Vaux. [Unpublished talk] </p>
<p>Stanier, P. 2015. La Moye Quarry, St Brelade, Jersey. Unpublished report for Jersey Heritage. </p>",,,,,,,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0100199_La_Moye_Quarry_-_report_by_Peter_Stanier_2015_90K8Xw6.pdf,,,,,,,,,,"La Moye Quarry, La Rue de la Corbière",,100199,GEOMETRYCOLLECTION (POINT (-2.233137 49.179296)),,La Moye Quarry,
2f15b720-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,,,,,,,,Richmond Map,,"Maudelaine Farm , La Rue des Nièmes",,1000073,GEOMETRYCOLLECTION (POINT (-2.190217 49.21441)),,Maudelaine Farm ,
507e6030-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"<p>Bonsor, N.R.P. 1969. The Jersey Railway. Oakwood Press, Usk. </p>
<p>Burt, R.G. 1961. The Old Jersey Railways. Annual Bulletin of the Société Jersiaise, 18, 91-100. </p>
<p>Catford, N. 2010. Disused Stations. Closed Railway Stations in the UK. Retrieved from http://www.disused-stations.org.uk/ (Date Accessed: 02.08.2019) </p>
<p>Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.</p>",,,,,,,,,,,,<p>1.  Jersey Archive </p>,,"<p>1. Plans (sample of collection: D/AL/A4/810, D/AL/A5/333), Photographs (L/A/75/A2/BUI/15/5)</p>",Railway,,"Site of first Corbiere Railway Station, La Rue de la Corbière",,100200,GEOMETRYCOLLECTION (POINT (-2.230338 49.180491)),,Site of first Corbiere Railway Station,
507e6940-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"<p>Bonsor, N.R.P. 1969. The Jersey Railway. Oakwood Press, Usk. </p>
<p>Burt, R.G. 1961. The Old Jersey Railways. Annual Bulletin of the Société Jersiaise, 18, 91-100. </p>
<p>Catford, N. 2010. Disused Stations. Closed Railway Stations in the UK. Retrieved from http://www.disused-stations.org.uk/ (Date Accessed: 02.08.2019) </p>
<p>Le Feuvre, E. 2018. What's Your Street's Story?: La Moye. [Unpublished talk] </p>
<p>Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.</p>",,,,,,,,,,,,,,,Railway,,"Site of La Moye Railway Station, La Rue de la Sergenté",,100201,GEOMETRYCOLLECTION (POINT (-2.220456 49.186319)),,Site of La Moye Railway Station,
507e7240-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"<p>Bonsor, N.R.P. 1969. The Jersey Railway. Oakwood Press, Usk. </p>
<p>Burt, R.G. 1961. The Old Jersey Railways. Annual Bulletin of the Société Jersiaise, 18, 91-100. </p>
<p>Catford, N. 2010. Disused Stations. Closed Railway Stations in the UK. Retrieved from http://www.disused-stations.org.uk/ (Date Accessed: 02.08.2019) </p>
<p>Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.</p>",,,,,,,,,,,,,,,Railway,,"Site of Blanches Banques Railway Station, Railway Walk",,100202,GEOMETRYCOLLECTION (POINT (-2.215614 49.189837)),,Site of Blanches Banques Railway Station,
507e7b30-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"<p>Bonsor, N.R.P. 1969. The Jersey Railway. Oakwood Press, Usk. </p>
<p>Burt, R.G. 1961. The Old Jersey Railways. Annual Bulletin of the Société Jersiaise, 18, 91-100. </p>
<p>Catford, N. 2010. Disused Stations. Closed Railway Stations in the UK. Retrieved from http://www.disused-stations.org.uk/ (Date Accessed: 02.08.2019) </p>
<p>Leerson, M. & White, J. 2011. What's Your Street's Story?: Les Quennevais. [Unpublished talk] </p>
<p>Leerson, M. & White, J. 2011. Les Quennevais. In: Romeril, L., et al. What's Your Street's Story? Jersey Heritage Trust, Jersey, 105-113. </p>
<p>Romeril, L. 2017. What's Your Street's Story?: Mont Les Vaux. [Unpublished talk] </p>
<p>Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.</p>",,,,,,,,,,,,<p>1.  Société Jersiaise Photographic Archive</p>,,"<p>1. Photographs (SJPA/013885-7, SJPA/013910-1)</p>",Railway,,"Site of Don Bridge Railway Station, Railway Walk",,100203,GEOMETRYCOLLECTION (POINT (-2.198133 49.193977)),,Site of Don Bridge Railway Station,
507e83a0-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"<p>Bonsor, N.R.P. 1969. The Jersey Railway. Oakwood Press, Usk. </p>
<p>Burt, R.G. 1961. The Old Jersey Railways. Annual Bulletin of the Société Jersiaise, 18, 91-100. </p>
<p>Catford, N. 2010. Disused Stations. Closed Railway Stations in the UK. Retrieved from http://www.disused-stations.org.uk/ (Date Accessed: 02.08.2019) </p>
<p>Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.</p>",,,,,,,,,,,,<p>1.  Société Jersiaise Photographic Archive</p>,,<p>1. Photograph (SJPA/013893)</p>,Railway,,"Site of Pont Marquet Railway Station, La Rue du Pont Marquet",,100204,GEOMETRYCOLLECTION (POINT (-2.189159 49.193455)),,Site of Pont Marquet Railway Station,
507e8b50-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,"<p>Knocker, G.S. 1936. The Windmills of Jersey. Annual Bulletin of the Société Jersiaise, 13, 91-106. </p>
<p>Stevens, C. 1977. Windmills, Water-Mills and Streams of Jersey. [Unpublished research] </p>
<p>Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.</p>",,,,,,,,,,,,<p>1.  Société Jersiaise</p>,,<p>1. Sites and Monuments Database</p>,Mill,,"Site of Le Moulin Gras Dos, Le Mont Gras d'Eau",,100205,GEOMETRYCOLLECTION (POINT (-2.191552 49.1869)),,Site of Le Moulin Gras Dos,
