ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Archaeological Period From,Archaeological Period To,Artefact Description,Cadastral Reference,Completeness,Condition Type,Conservation,Depth of Discovery,Dimensions Weight,Discovery Date,End Date Precision Type,End Date Type,External Identifier Type,External Source,Finder,Folio_No,Image,Land Use,Manufacture Method,Material,Measurement Type,Measurement Unit,Name,Name Type,Place Address,Place Description,Place Name,Place Type,Primary Reference Number,Record Type,Recovery Method,Secondary Material,Spatial Accuracy Type,Spatial Coordinates Geometry,Spatial Metadata Note,Start Date Precision Type,Start Date Type,Subsequent Action,Surface Treatment
52257a20-7a6f-0138-ef30-740f24312a1c,,St. Clement,Parish,Mesolithic 10000-4001 BCE,Neolithic 4000-2601 BCE,An off white coloured flint blade which has been worn by the sea. ,,Complete,,,Surface,40mm x 21mm x 11mm  9.5g,01/01/2019,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'0200204.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0200204.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1581958376523,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'height': 3780,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/eafab05e-ee00-491d-b6f6-981e3418b1e5',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'width': 3871,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'50d515b6-9f50-11ea-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 307898}]",Intertidal,Knapped/flaked,Stone,Metric,Millimetres/grams,Blade,Certain,,,,,200204,,Other chance find,,,,,,,,
faf16b20-7e42-0138-9337-740f24312a1c,,St. Clement,Parish,Mesolithic 10000-4001 BCE,Neolithic 4000-2601 BCE,"A diorite bevelender which is sea worn.  Local diorite can be found in the Ronez/Sorel area and between Elizabeth Castle and Seymour Tower.  Bevel-ended stone tools are common finds from the prehistoric period. These elongated stone artefacts are a common feature of the Middle Mesolithic of northern France and the Channel Islands (Ghesquière et al. 2000). They are often associated with Mesolithic coastal midden sites and also Neolithic and Bronze Age flint-knapping activities.  They are sometimes referred to as 'limpet hammers' as in more recent times people have also used tools like these for extracting limpets from rocks. These tools are usually long beach pebbles of local stone which show use/wear on one or both ends. Some have ends that have been rubbed smooth through abrasion, whilst others appear to have been used for percussion, probably as hammer stones (Conneller 2016). Through experimental archaeology and use-wear analysis, suggested uses for these tools are varied, and include, flint and stone knapping, hide-working, the crushing and grinding of foodstuffs and limpet collection and processing. There may be some overlap in function with bevel-ended tools made of bone and antler. When found out of context as in this case, it is hard to assign an exact date or use.  ",,Complete,,,Surface,125mm x 49mm x 25mm 358.5g,01/01/2019,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'0200205.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0200205.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1581957362179,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'height': 4724,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/3e632b25-e005-449a-ac7d-9bbdf98848c2',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'width': 7677,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'5e80014e-9f50-11ea-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 1200409}]",Intertidal,Struck or hammered,Stone,Metric,Millimetres/grams,Flint implement,Certain,,,,,200205,,Other chance find,,,,,,,,
4ba86090-4146-11ec-8701-0275d4869ef4,,St. Clement,,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,"A post-medieval copper alloy fitting or clasp that would have been attached to a piece of furniture on material such as wood or leather. Its thin and flat shape suggests that it was cut from a sheet of copper alloy before being reshaped for its use as a fitting. It has a trefoil design, each foil end leads to another trefoil giving it a foliate design. There are four rivet holes, one in each foil and one in the centre at the base of the trefoil leading to a thin ""tongue"". The fitting may have been made by a machine.   It is 52mm in length, 35mm in width at its widest point and 1mm thick. It weighs 1.9g.",,Incomplete,,,Surface,52mm x 35mm x 1mm  1.9g,01/01/2019,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'0200211.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0200211.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1603792364645,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'height': 6496,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/fd88efb5-1ee3-4a43-888f-10a065de7d8e',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'width': 6000,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'5786d7fc-4146-11ec-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 702497}]",Intertidal,Cast,Copper alloy,Metric,Millimetres/grams,Fitting,Probable,,,,,200211,,Other chance find,,,,,,,,
7aeb5440-19c2-0138-c5b4-740f24312a1c,Field Number,St. Saviour,Parish,,,Bronze sword fragments (x3) ,,,,,,,,,,,,John Sharp,,,,,,Metric,Millimetres/grams,Sword,,,,,,1100367,,,,,,,,,,
7713c290-1e91-0138-8d70-740f24312a1c,,St. Ouen,Parish,,,A miniature stone axe. Dimensions:  Length: 6.25cm Width: 3.2cm Thickness: 1.64cm,,,,,,,,,,,,,,,,,Stone,Metric,Millimetres/grams,Axe,,,,,,0900391,,,,,,,,,,
0f17162c-3182-11ec-8701-0275d4869ef4,Field Number,St. Mary,Parish,Bronze Age 2600-701 BCE,Bronze Age 2600-701 BCE,"A fragment of a probable cast copper-alloy axe Bronze Age date. The fragment is the blade end of the axehead with a transverse break cutting across its body.  There is no trace of a socket at this broken end. Beyond the break the axe widens on each side, ending in a concave but assymetric blade. The surface of the object and blade edge are heavily abraded and pitted. The object bears numerous casting inclusions, one notable inclusion 9.1mm deep  and approximately 5.7mm in diameter  centrally on one corner edge. A second inclusion can be seen off-centre at the transverse break of the object. This possibly contributed to the break due to structural weakness. The heavy pitting on the object may be a result of high-lead content, as it never truly alloys, becoming miniscule globules of lead in the bronze which can create localised galvanic corrosion cells. 	 It is suggested that it is of late bronze age to early iron in date due to the high lead content, as similar examples of high-lead content ""votive"" axes exist from this period.  Dr. Peter Chowne of the University of York comments that this object is possible slag or a very miscast axe, and would have likely been considered casting waste.",,Fragment,,,5 inches,"Length: 31.2mm, Width: 29.8mm, Thickness: 15.3mm, Weight: 44.3g",2021-08-01,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/ u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/ u'name': u'0900428 - axe head fragment.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0900428_-_axe_head_fragment.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/ u'lastModified': 1633959834355,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/4eeaac73-8055-40c2-8fc3-b1cfe9eebcc7',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/ u'file_id': u'155717bc-3182-11ec-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/ u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/ u'size': 6131748}]",Cultivated land,Cast,Copper alloy,Metric,Millimetres/grams,Axe (tool),Possibly,St. Mary,,St. Mary,,0900428,,Metal detector,Lead,,,Findspot known as ‘St. Mary’; accurate location protected and marked as Jersey Archive.,,,,
0d116c30-1e7a-0138-8d61-740f24312a1c,,Grouville,Parish,,,Flint flake. Dimensions:  Length: 2.1 ? Width: 1.7 ? Thickness: 0.4 ?  *? could be cm Brought in by Lawson.,,,,,,,,,,,,,,,,,Flint,Metric,Millimetres/grams,Flake,,,,,,0300356,,,,,,,,,,
5f4c0b66-4145-11ec-8701-0275d4869ef4,,St. Clement,Parish,Palaeolithic 500000-10001 BCE,Palaeolithic 500000-10001 BCE,"A possible flint core with a grey, white and orange patina. It is water worn due to being discovered on the beach and has worn evidence of working. It may be Palaeolithic in date.  It is 136mm in length, 89mm wide and 44mm thick. It weighs 550.8g. ",,Complete,,,Surface,136mm x 89mm x 44mm  550.8g,22/04/2019,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'0200212.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0200212.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1603793827453,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/82f6c664-2854-4058-9856-3b22312ea57a',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'74f26258-4145-11ec-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 988514}]",Intertidal,Knapped/flaked,Flint,Metric,Millimetres/grams,Core,Possibly,,,,,200212,,Other chance find,,,,,,,,
19298fc0-fb75-11eb-8701-0275d4869ef4,,St. Clement,Parish,Medieval 934-1539 CE,Post Medieval 1540-1901 CE,"A probable post-Medieval strap fitting made from copper alloy. the strap end is sub-triangular in shape, 21.5mm in length, 19.5mm in width, 1mm in thickness, and 05.g in weight.   The object also bears a raised decorative line of following its outer edge, and two parallel lines that travel 9mm down the centre of the object before splitting symmetrically and terminating 15mm from the beginning of these parallel lines.  The object contains five distinct domes, concave on the obverse and convex on the reverse. Three are 4mm in diameter and two are 3mm in diameter. These domes sit symmetrically between the outer and inner lined decoration. The three larger domes have purposefully pierced rivet holes punched into them. One of the smaller domes has a hole in the centre, though this is probably damage to the item. ",,Complete,,,,"Length: 21.5mm, Width: 19.5mm, Weight: 0.5g",,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'temp 2020 f37 (2).JPG',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/temp_2020_f37_2.JPG',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1603287629222,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/a983e19b-2696-4223-a5bd-67c0bcf6765c',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'33437696-fb75-11eb-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 4240505},http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 1,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'temp 2020 f37 (3).JPG',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/temp_2020_f37_3.JPG',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1603287687443,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/072576f0-f65f-4923-bb9f-e0472e57fed9',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'33437697-fb75-11eb-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 2475291}]",,Cast,Copper alloy,Metric,Millimetres/grams,Strap fitting,Probable,,,,,200214,,Metal detector,,,,,,,,
754e938e-fb6d-11eb-8701-0275d4869ef4,,Grouville,Parish,Post Medieval 1540-1901 CE,Modern 1901 CE-,"A modern button made from copper alloy. The button is circular, 15.15mm in diameter, weighs 1.3g and has 2 centrally located 3.5mm attachment holes within a 9.0mm x 5.5mm oval recess. It has impressed lettering with T.F. Curry - Jersey around the edge, with decorative stars separating the inscription. It retains some of its black coated finish.",,Complete,,,,"15.15mm diameter, 1.3g weight",,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'0200215.PNG',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0200215.PNG',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1628773542613,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'height': 706,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/72ec4c1e-1bfb-4ede-b145-bf1e36f02d6d',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'width': 1042,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'07e09a8a-fb6e-11eb-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/png',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 1288567}]",,Milled,Copper alloy,Metric,Millimetres/grams,Button,Certain,,,,,200215,,Metal detector,,,,,,,,Black coated
79dafa90-19c2-0138-c5ac-740f24312a1c,Field Number,St. Martin,Parish,,,A pebble.,,,,,,,,,,,,Graham de Gruchy,,,,,Stone,Metric,Millimetres/grams,Lithic implement,,,,,,0700360,,Other chance find,,,,,,,Returned to Finder,
fdcd9a96-fc0f-11eb-8701-0275d4869ef4,,Grouville,Parish,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,"A complete stamped sheet copper-alloy clog or shoe clasp of late post-Medieval or Modern date (c. AD 1790-1930).  The main body of the clasp is sub-rectangular in plan and has parallel sides. At one end there is projecting tab that is rectangular in plan and flat in cross-section which is curled over 180 degrees to form a hook. The opposite narrow terminal has a similar tab although at its end it becomes wider and spreads into a two lobed fan. This then folds into a second hook.  The front clasp is decorated in a stamped image of a stylised eagle facing to the right, with a striped shield in its centre. The eagle holds four arrows in its left claw and a herb, possibly wheat, in the right. A row of 11 stars are above the eagles head. There appears to have possibly been more stars above this row, but wear makes it difficult to say for certain. Similar examples to this crest can be seen on US President George Washington inaugural buttons, where it is named ""Eagle with Glory"", dating the clasp 1789-1793 (Cobb,  2005).   Weight: 3.4g Length: 29.24mm Width: at widest end 18.82mm width at top Width: 15.98mm Thickness: 1mm ",,Complete,,,,Weight: 3.4g Length: 29.24mm Width: at widest end 18.82mm width at top Width: 15.98mm  Thickness: 1mm ,,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'0200216 - buckle.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0200216_-_buckle_i8D0aEH.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1629100801372,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'height': 2889,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/c9e14c58-8672-4383-ab08-8963047df3d7',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'width': 2876,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'ffd2b934-fe67-11eb-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 2222791}]",,Cast,Copper alloy,Metric,Millimetres/grams,Clasp,Probable,,,,,200216,,Metal detector,,,,,,,,Stamped
