ResourceID,Title,Place Description,Language_Type,Geometry Qualifier,Title Type,Keyword,Address Type,Temporal Coverage Timespan,Administrative Subdivision Name,External XRef,Administrative Subdivision Type,Place Address,Copyright Description,Copyright Type,Primary Reference Number,Description,External Identifier Type,Information Carrier Format Type,Spatial Coordinates Geometry,Date of Publication,Information Carrier,Date of Creation,Bibliographic Reference,External Source,Document,Information Resource Type,Description Type
b3870a40-149f-0138-c57a-740f24312a1c,Les Cascades,,,,,,Postal Address,,Trinity,TR0038,Parish,"Les Cascades, La Rue des Haies",,,1200038,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.105603 49.220473)),,1. Government of Jersey,2018-05-16,"Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey",
5078c9a0-116c-0138-9150-740f24312a1c,La Moye Quarry Magazine,,,,,,Postal Address,,St. Brelade,BR0060,Parish,"La Moye Quarry Magazine, La Rue de la Corbière",,,0100060,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.234551 49.17949)),,1. Government of Jersey,2019-07-23,,Government of Jersey,"[{u'status': u'uploaded', u'index': 0, u'name': u'0100060 La Moye Quarry - report by Peter Stanier 2015.pdf', u'url': u'/files/uploadedfiles/0100060_La_Moye_Quarry_-_report_by_Peter_Stanier_2015_Dv4o769.pdf', u'lastModified': 1589986409263, u'content': u'blob:https://her.jerseyheritage.org/50a6d41f-bc57-4ccb-b4a7-1e7c087e7880', u'file_id': u'4d1aeadc-9aae-11ea-8701-0275d4869ef4', u'accepted': True, u'type': u'application/pdf', u'size': 20223680}]","1. Listing photographs, Historic Environment Resurvey",
46a7faa0-116c-0138-914a-740f24312a1c,Le Maison Chesnel,,,,,,Postal Address,,St. John,JN0010,Parish,"Le Maison Chesnel, La Rue du Temple",,,0500010,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.138287 49.245864)),,1. Government of Jersey 2. Jersey Archive,2018-03-13,,Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey 2. Treasure Survey (L/A/06/H/3)",
0bfd8410-116c-0138-9147-740f24312a1c,Uplands ,,,,,,Postal Address,,St. Lawrence,,Parish,"Uplands , La Grande Route de St Laurent",,,0600010,,,,GEOMETRYCOLLECTION (POINT (-2.142749 49.233337)),,,2020-12-11,"Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.",,,,
04b860d0-149c-0138-c574-740f24312a1c,2 Apsley Villas,,,,,,Postal Address,,St. Helier,HE0765,Parish,"2 Apsley Villas, Apsley Road",,,0400765,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.10177 49.187887)),,1. Government of Jersey ,2019-09-09,,Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
0bf520b0-116c-0138-9147-740f24312a1c,La Chasserie Blanche,,,,,Richmond Map,Postal Address,,St. Lawrence,LA0106,Parish,"La Chasserie Blanche, La Route de St Jean",,,0600106,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.12659 49.210196)),,1. Government of Jersey,2018-06-29,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey",
04b03910-149c-0138-c574-740f24312a1c,23-25,,,,,,Postal Address,,St. Helier,HE0534,Parish,"23-25, Beresford Street",,,0400534,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.10265 49.185257)),,1. Government of Jersey ,2019-08-30,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
04a4f530-149c-0138-c574-740f24312a1c,3 Ravenswood Villas,,,,,,Postal Address,,St. Helier,HE0237,Parish,"3 Ravenswood Villas, Green Street",,,0400237,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.10458 49.178867)),,1. Government of Jersey ,2019-08-20,,Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
46a7f0b0-116c-0138-914a-740f24312a1c,Macpela Cemetery,,,,,,Postal Address,,St. John,JN0008,Parish,"Macpela Cemetery, La Grande Route de St. Jean",,,0500008,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.113753 49.22091)),,1. Government of Jersey 2. Jersey Archive,2018-03-13,"Balleine, G.R. & Stevens J (ed.) 1970. The Bailiwick of Jersey. Hodder & Stroughton, London. Nicolle, S. 2016. What's Your Street's Story?: Sion. [Unpublished talk]",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey 2. Treasure Survey (L/A/06/H/3); Plans (F/E/S1/1) ",
84fd8c60-1168-0138-913b-740f24312a1c,La Tour du Nord,,,,,"Richmond Map,Coastal Fortification",Postal Address,,Grouville,GR0120,Parish,"La Tour du Nord, La Grande Route des Sablons",,,0300120,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.033201 49.179649)),,1. Government of Jersey 2. Société Jersiaise,2020-11-02,"Anthony, R. 2001. Grouville, Jersey. The History of a Country Parish. Parish of Grouville, Jersey. Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey 2. Sites and Monuments Database",
04bb36b0-149c-0138-c574-740f24312a1c,17,,,,,,Postal Address,,St. Helier,HE0852,Parish,"17, Chevalier Road",,,0400852,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.101423 49.188326)),,1. Government of Jersey ,2019-09-10,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
29908df0-1168-0138-9135-740f24312a1c,2 Lansdowne Villas,,,,,,Postal Address,,St. Saviour,SA0158,Parish,"2 Lansdowne Villas, Dicq Road",,,1100158,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.095851 49.178199)),,1. Government of Jersey,2020-02-04,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey",
46acd8c0-116c-0138-914a-740f24312a1c,Chant du Pres,,,,,,Postal Address,,St. John,JN0121,Parish,"Chant du Pres, Les Chenolles",,,0500121,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.123796 49.236515)),,1. Government of Jersey,2018-03-21,,Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey",
fcb0a9b0-149c-0138-c577-740f24312a1c,Jubilee Farm,,,,,,Postal Address,,St. Ouen,,Parish,"Jubilee Farm, La Rue du Sud",,,0900328,,,,GEOMETRYCOLLECTION (POINT (-2.227503 49.247734)),,,2018-12-20,"Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.",,,,
f17878a0-1168-0138-9141-740f24312a1c,Lithic Scatter,,,,,,Field Number,,St. Mary ,,Parish,"Lithic Scatter, Field MY164",,,0800180,,,,GEOMETRYCOLLECTION (POINT (-2.171343 49.250615)),,,2018-05-22,,,,,
ba7f8002-f50b-11eb-8701-0275d4869ef4,Field MN136,,,,,,Field Number,,St Martin,,Parish,Field MN136,,,0700298,,,,GEOMETRYCOLLECTION (POINT (-2.048818075268514 49.22872873747693)),,,,"Aubin, C.N. 2003. Le Clos à Sarasin, St Martin, Jersey: An Archaeological Appraisal. Unpublished report.",,,,
04b2e730-149c-0138-c574-740f24312a1c,42,,,,,,Postal Address,,St. Helier,HE0607,Parish,"42, King Street",,,0400607,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.107096 49.184603)),,1. Government of Jersey 2. Jersey Archive,2019-09-02,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey 2. Photographs (L/A/12/D2/3-4), plans (L/A/12/G/5), ",
04becb40-149c-0138-c574-740f24312a1c,7-11,,,,,,Postal Address,,St. Helier,HE0948,Parish,"7-11, Don Street",,,0400948,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.105832 49.184661)),,1. Government of Jersey ,2019-09-11,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
04a6c960-149c-0138-c574-740f24312a1c,3 Victoria Terrace,,,,,,Postal Address,,St. Helier,HE0280,Parish,"3 Victoria Terrace, James Road",,,0400280,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.095878 49.181045)),,1. Government of Jersey ,2019-08-20,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
507e4da0-116c-0138-9150-740f24312a1c,Raised Beach,,,,,Palaeolithic,Postal Address,,St. Brelade,,Parish,"Raised Beach, La Rue de la Corbière",,,0100198,,,,GEOMETRYCOLLECTION (POINT (-2.235626 49.179371)),,,2019-07-25,"Dunlop, A. 1913. A Note on Raised Beaches at La Corbiere and Noirmont. Annual Bulletin of the Société Jersiaise, 7, 369-371. Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.",,,,
0bf739c0-116c-0138-9147-740f24312a1c,La Qualité,,,,,Richmond Map,Postal Address,,St. Lawrence,LA0183,Parish,"La Qualité, La Rue de la Fontaine St Martin",,,0600183,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.146764 49.217577)),,1. Société Jersiaise 2. Government of Jersey,2020-02-07,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.  Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.",Government of Jersey,,"1. Sites and Monuments Database 2. Listing photographs, Historic Environment Resurvey",
0644c6c0-116c-0138-9144-740f24312a1c,Elmbank,,,,,,Postal Address,,St. Martin,MN0229,Parish,"Elmbank, Le Mont de Gouray",,,0700229,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.025087 49.199088)),,1. Government of Jersey 2. Jersey Archive ,2020-03-06,,Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey 2. Report (L/A/06/F/182)",
04ae2a60-149c-0138-c574-740f24312a1c,Mont Cochon Farm,,,,,Richmond Map,Postal Address,,St. Helier,HE0481,Parish,"Mont Cochon Farm, La Rue de Trachy",,,0400481,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.130929 49.19827)),,1. Government of Jersey 2. Société Jersiaise,2019-08-29,"Brett, C.E.B. 1977. Buildings in the Town and Parish of St Helier. Adelphi, Belfast. Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.  Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey 2. Sites and Monuments Database",
29994400-1168-0138-9135-740f24312a1c,Clos de la Chapelle du Nord,,,,,Place of Worship,Field Number,,St. Saviour,,Parish,"Clos de la Chapelle du Nord, Field S810",,,1100331,,,,GEOMETRYCOLLECTION (POINT (-2.087068 49.183302)),,1. Société Jersiaise,2020-02-04,"Balleine, G.R. & Stevens J (ed.) 1970. The Bailiwick of Jersey. Hodder & Stroughton, London. Stevens, C. 1977. The Vanished Chapels and Priories of Jersey. [Unpublished research] Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey. ",,,1. Sites and Monuments Database,
fca57fc0-149c-0138-c577-740f24312a1c,Les Huriaux,,,,,Richmond Map,Postal Address,,St. Ouen,OU0082,Parish,"Les Huriaux, La Grande Route de St Ouen",,,0900082,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.192317 49.223057)),,1. Government of Jersey 2. Jersey Archive,2018-12-18,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey 2. Plans (L/A/06/A/149)",
d4961a18-866c-11eb-8701-0275d4869ef4,18 Hilgrove Street,,,,,,Postal Address,,St. Helier,,Parish,18 Hilgrove Street,,,0401331,,,,GEOMETRYCOLLECTION (POINT (-2.103698 49.184445)),,,,"Finlaison, M. 1981. Archaeological Section Report for 1980. Annual Bulletin of the Société Jersiaise, 23, 23-4.  Hotton, C. 1996. Identification of archaeologically sensitive areas within the town of Saint Helier, Jersey, Channel Islands. [Unpublished report]",,,,
b38b61d0-149f-0138-c57a-740f24312a1c,Rockmount de Moustiers ,,,,,,Postal Address,,Trinity,TR0013/TR0094/TR0235,Parish,"Rockmount de Moustiers , Le Chemin d'Olivet",,,1200094,,Listed place,,GEOMETRYCOLLECTION (POINT (-2.083008 49.237018)),,1. Société Jersiaise Photographic Archive 2. Government of Jersey,2018-05-18,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"1. Photographs (sample of collection: SJPA/000926, SJPA/001731-2)  2. Listing photographs, Historic Environment Resurvey",
04c66150-149c-0138-c574-740f24312a1c,Portland Lodge,,,,,,Postal Address,,St. Helier,HE1175,Parish,"Portland Lodge, Clairvale Road",,,0401175,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.104509 49.19132)),,1. Government of Jersey ,2019-10-01,,Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
04a57780-149c-0138-c574-740f24312a1c,115,,,,,,Postal Address,,St. Helier,HE0249,Parish,"115, Halkett Place",,,0400249,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.104098 49.187475)),,1. Government of Jersey ,2019-08-20,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
b38b6e10-149f-0138-c57a-740f24312a1c,Wellhead,,,,,,Postal Address,,Trinity,TR0021,Parish,"Wellhead, La Rue des Fontaines",,,1200021,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.091093 49.237713)),,1. Government of Jersey,2018-05-16,,Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey",
8b899d00-1498-0138-c571-740f24312a1c,Milestone 'St. C 3',,,,,,Postal Address,,St. Clement,CL00084,Parish,"Milestone 'St. C 3', La Grande Route de St. Clement",,,0200084,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.048997 49.173332)),,1. Government of Jersey,2018-03-12," Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey",
0640f1d0-116c-0138-9144-740f24312a1c,Rose Lea,,,,,,Postal Address,,St. Martin,MN0102,Parish,"Rose Lea, La Grande Route de Faldouet",,,0700102,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.049621 49.217911)),,1. Government of Jersey 2. Société Jersiaise,2019-05-31,"Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 03.06.2019) Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.  Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey 2. Sites and Monuments Database",
0649bcd0-116c-0138-9144-740f24312a1c,Clos du Moulin ,,,,,,Field Number,,St. Martin,,Parish,"Clos du Moulin , Field MN133",,,0700261,,,,GEOMETRYCOLLECTION (POINT (-2.05099 49.228695)),,,2020-03-06,"Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.",,,,
85011880-1168-0138-913b-740f24312a1c,La Maison du Bourg,,,,,,Postal Address,,Grouville,,Parish,"La Maison du Bourg, Le Grand Bourg",,,0300314,,,,GEOMETRYCOLLECTION (POINT (-2.059868 49.188587)),,,2020-12-02,"Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.",,,,
0bf952d0-116c-0138-9147-740f24312a1c,Sea View,,,,,Richmond Map,Postal Address,,St. Lawrence,LA0044,Parish,"Sea View, Les Charrières de Malorey",,,0600044,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.153573 49.215054)),,1. Société Jersiaise 2. Government of Jersey,2018-06-28,"Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 06.06.2018) Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. Miles, D. & Worthington, M. 1997. List 82: General List, Oxford Dendrochronology Laboratory. Vernacular Architecture, 28, 165-8. McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.  Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London. ",Government of Jersey,,"1. Sites and Monuments Database 2. Listing photographs, Historic Environment Resurvey",
04c07f10-149c-0138-c574-740f24312a1c,17,,,,,,Postal Address,,St. Helier,HE0999,Parish,"17, Le Geyt Street",,,0400999,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.107057 49.186769)),,1. Government of Jersey 2. Société Jersiaise Photographic Archive 3. Jersey Heritage Social History collection,2019-09-12,"Brett, C.E.B. 1977. Buildings in the Town and Parish of St Helier. Adelphi, Belfast. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey 2. Photograph (SJPA/011499) 3. Tablet (JERSM/2016/00120)",
