ResourceID,Administrative Subdivision Type,External Identifier Type,End Date of Existence,Place Description,End Date Type,Description Type,Place Address,Activity Type,Spatial Coordinates Geometry,Address Type,Keyword,Name Type,Administrative Subdivision Name,Description,To Date,Start Date Type,Name,Primary Reference Number,From Date,Geometry Qualifier,Start Date of Existence,External Source,External XRef,Cadastral Reference
50627450-116c-0138-914f-740f24312a1c,Parish,,,,,,"Waverley Farm, Le Mont Arthur",,GEOMETRYCOLLECTION (POINT (-2.174765 49.185182)),Postal Address,,,St. Brelade,,,,Waverley Farm,100411, ,,,,,
50627dc0-116c-0138-914f-740f24312a1c,Parish,,,,,,"Les Ormes, La Route du Petit Port",,GEOMETRYCOLLECTION (POINT (-2.225197 49.183581)),Postal Address,,,St. Brelade,,,,Les Ormes,100412, ,,,,,
50628720-116c-0138-914f-740f24312a1c,Parish,,,,,,"Le Fournil Popin Farm, La Route du Petit Port",,GEOMETRYCOLLECTION (POINT (-2.222174 49.18477)),Postal Address,,,St. Brelade,,,,Le Fournil Popin Farm,100413, ,,,,,
5063cd00-116c-0138-914f-740f24312a1c,Parish,,,,,Archaeological Evaluation,"Windward, Le Mont Sohier",Archaeological Evaluation,GEOMETRYCOLLECTION (POINT (-2.185214 49.184303)),Postal Address,,,St. Brelade,Absolute Archaeology was commissioned by ADAM Architecture to carry out an archaeological evaluation on the land at Windward. A total of 26 trenches were opened and finds uncovered include 43 worked flints and 8 sherds of Neolithic pottery. Trench 7 revealed a potential World War II cable and Trench 17 revealed a large rubble and earth mound which may represent a prehistoric cairn. ,24/09/2010,,Windward,100414, 13/09/2010,,,,,
50629030-116c-0138-914f-740f24312a1c,Parish,,,,,,"Les Chandelles, La Petite Route des Mielles",,GEOMETRYCOLLECTION (POINT (-2.19357 49.199491)),Postal Address,,,St. Brelade,,,,Les Chandelles,100415, ,,,,,
506299a0-116c-0138-914f-740f24312a1c,Parish,,,,,,"Derren Farm, La Rue des Fosses à  Mortier",,GEOMETRYCOLLECTION (POINT (-2.181501 49.196577)),Postal Address,,,St. Brelade,,,,Derren Farm,100416, ,,,,,
5062b4b0-116c-0138-914f-740f24312a1c,Parish,,,,,,"Lithic Scatter Area, Field B436",,GEOMETRYCOLLECTION (POINT (-2.230965 49.181923)),Field Number,,,St. Brelade,,,,Lithic Scatter Area,100419, ,,,,,
5062bd50-116c-0138-914f-740f24312a1c,Parish,,,,,,"Site of dummy gun emplacements, Field B661",,GEOMETRYCOLLECTION (POINT (-2.184675 49.172963)),Field Number,German Occupation,,St. Brelade,,,,Site of dummy gun emplacements,100420, ,,,,,
5062c710-116c-0138-914f-740f24312a1c,Parish,,,,,,"Artefact Scatter Area, Field B689",,GEOMETRYCOLLECTION (POINT (-2.168933 49.172283)),Field Number,,,St. Brelade,,,,Artefact Scatter Area,100421, ,,,,,
5062cfa0-116c-0138-914f-740f24312a1c,Parish,,,,,,"Lithic Scatter Area, Field B680",,GEOMETRYCOLLECTION (POINT (-2.181345 49.175727)),Field Number,,,St. Brelade,,,,Lithic Scatter Area,100422, ,,,,,
5062dfd0-116c-0138-914f-740f24312a1c,Parish,,,,,,"Lithic Scatter Area, St Brelade's Bay",,GEOMETRYCOLLECTION (POINT (-2.195907 49.182924)),Intertidal,,,St. Brelade,,,,Lithic Scatter Area,100424, ,,,,,
5062efc0-116c-0138-914f-740f24312a1c,Parish,,,,,,"Raised Beach, Petit Port",,GEOMETRYCOLLECTION (POINT (-2.233725 49.184987)),Intertidal,Palaeolithic,,St. Brelade,,,,Raised Beach,100426, ,,,,,
5062f9c0-116c-0138-914f-740f24312a1c,Parish,,,,,,"Artefact Scatter Area, Fields B735, B737",,GEOMETRYCOLLECTION (POINT (-2.180207 49.186201)),Field Number,,,St. Brelade,,,,Artefact Scatter Area,100427, ,,,,,
50630270-116c-0138-914f-740f24312a1c,Parish,,,,,,"Artefact Scatter Area, La Route de Noirmont",,GEOMETRYCOLLECTION (POINT (-2.175751 49.17957)),Postal Address,,,St. Brelade,,,,Artefact Scatter Area,100428, ,,,,,
50630c00-116c-0138-914f-740f24312a1c,Parish,,,,,,"Artefact Scatter Area, Field B580",,GEOMETRYCOLLECTION (POINT (-2.210442 49.181675)),Field Number,,,St. Brelade,,,,Artefact Scatter Area,100429, ,,,,,
506314a0-116c-0138-914f-740f24312a1c,Parish,,,,,,"Lithic Scatter Area, Field B673",,GEOMETRYCOLLECTION (POINT (-2.17334 49.174863)),Field Number,,,St. Brelade,,,,Lithic Scatter Area,100430, ,,,,,
50632440-116c-0138-914f-740f24312a1c,Parish,,,,,,"Bronze Age Assemblage, Field B422",,GEOMETRYCOLLECTION (POINT (-2.234508 49.184217)),Field Number,,,St. Brelade,,,,Bronze Age Assemblage,100432, ,,,,,
50632cf0-116c-0138-914f-740f24312a1c,Parish,,,,,,"Artefact Scatter Area, Field B598",,GEOMETRYCOLLECTION (POINT (-2.181318 49.183746)),Field Number,,,St. Brelade,,,,Artefact Scatter Area,100433, ,,,,,
50633520-116c-0138-914f-740f24312a1c,Parish,,,,,,"Artefact Scatter, St Aubin's Harbour",,GEOMETRYCOLLECTION (POINT (-2.16988 49.186707)),Intertidal,,,St. Brelade,,,,Artefact Scatter,100434, ,,,,,
506343e0-116c-0138-914f-740f24312a1c,Parish,,,,,,Lithic Scatter Area,,GEOMETRYCOLLECTION (POINT (-2.233655 49.179688)),,,,St. Brelade,,,,Lithic Scatter Area,100436, ,,,,,
506353c0-116c-0138-914f-740f24312a1c,Parish,,,,,,"Noirmont Artefacts, Le Chemin de Noirmont",,GEOMETRYCOLLECTION (POINT (-2.169217 49.17104)),Postal Address,,,St. Brelade,,,,Noirmont Artefacts,100438, ,,,,,
5061a180-116c-0138-914f-740f24312a1c,Parish,Listed place,,,,,"The Broken Menhir, Les Blanches Banques",,GEOMETRYCOLLECTION (POINT (-2.217039 49.198449)),Field Number,Megalithic,,St. Brelade,,,,The Broken Menhir,100439,,,,Government of Jersey,BR0228,
50620a90-116c-0138-914f-740f24312a1c,Parish,,,,,,"Mon Ami, Le Mont du Ouaisné",,GEOMETRYCOLLECTION (POINT (-2.184571 49.176386)),Postal Address,Richmond Map,,St. Brelade,,,,Mon Ami,100441, ,,,,,
5063d6f0-116c-0138-914f-740f24312a1c,Parish,,,,,,"New Les Quennevais School, Fields B80, B84, B85, B86, B86A, B87, B88",,GEOMETRYCOLLECTION (POINT (-2.198982 49.199938)),Field Number,,,St. Brelade,A desk based assessment was undertaken by Absolute Archaeology on behalf of Jersey Property Holdings for the proposed site of the new Les Quennevais School. Absolute Archaeology suggested an archaeological evaluation of the area by trial trenching to determine the presence of archaeology which may be preserved under the plough soil as the land was previously defined by sand dunes. The assessment also highlighted that the land was enclosed in the early 18th century probably as part of the establishment of La Ville des Quennevais. ,2014,,New Les Quennevais School,100448,2014,,,,,
50635c10-116c-0138-914f-740f24312a1c,Parish,,,,,,"Lithics , Le Chemin du Portelet",,GEOMETRYCOLLECTION (POINT (-2.182131 49.171834)),Postal Address,,,St. Brelade,,,,Lithics ,100449, ,,,,,
50636ba0-116c-0138-914f-740f24312a1c,Parish,,,,,,"Artefact Assemblage, La Grande Route des Mielles",,GEOMETRYCOLLECTION (POINT (-2.223658 49.201028)),Postal Address,,,St. Brelade,,,,Artefact Assemblage,100451, ,,,,,
506373f0-116c-0138-914f-740f24312a1c,Parish,,,,,,"Artefacts, Les Quennevais",,GEOMETRYCOLLECTION (POINT (-2.198863 49.193296)),Postal Address,,,St. Brelade,,,,Artefacts,100453, ,,,,,
50511260-116c-0138-914f-740f24312a1c,Parish,,,,,,"Site of La Tour de la Pierre Buttee, La Grande Route des Mielles",,GEOMETRYCOLLECTION (POINT (-2.222835 49.202753)),Postal Address,"Richmond Map,Coastal Fortification",,St. Brelade,,,,Site of La Tour de la Pierre Buttee,100454, ,,,,,
5063e700-116c-0138-914f-740f24312a1c,Parish,,,,,,"Site of La Croix Huart, La Route des Gênets",,GEOMETRYCOLLECTION (POINT (-2.199845 49.189995)),Postal Address,,,St. Brelade,,,,Site of La Croix Huart,100455, ,,,,,
5063ef30-116c-0138-914f-740f24312a1c,Parish,,,,,,"Site of The Temporary, Railway Walk",,GEOMETRYCOLLECTION (POINT (-2.227725 49.181513)),Postal Address,Railway,,St. Brelade,,,,Site of The Temporary,100456, ,,,,,
5063f7a0-116c-0138-914f-740f24312a1c,Parish,,,,,,"Site of St Aubin Temporary Terminus, Railway Walk",,GEOMETRYCOLLECTION (POINT (-2.171392 49.1875)),Postal Address,Railway,,St. Brelade,,,,Site of St Aubin Temporary Terminus,100457, ,,,,,
50640010-116c-0138-914f-740f24312a1c,Parish,,,,,,"Site of La Haule Railway Station, La Route de la Haule",,GEOMETRYCOLLECTION (POINT (-2.165622 49.19316)),Postal Address,Railway,,St. Brelade,,,,Site of La Haule Railway Station,100458, ,,,,,
8b697ce0-1498-0138-c570-740f24312a1c,Parish,,,,,,"Rocqueberg, La Grande Route de la Côte",,GEOMETRYCOLLECTION (POINT (-2.071805 49.16421)),Postal Address,German Occupation,,St. Clement,,,,Rocqueberg,200005, ,,,,,
8b6a8a70-1498-0138-c570-740f24312a1c,Parish,,,,,,"St. Nicholas Church, La Grande Route de la Côte",,GEOMETRYCOLLECTION (POINT (-2.087645 49.172444)),Postal Address,Place of Worship,,St. Clement,,,,St. Nicholas Church,200028, ,,,,,
8b6ae030-1498-0138-c570-740f24312a1c,Parish,,,,,,"Beaulieu, La Grande Route de St. Clement",,GEOMETRYCOLLECTION (POINT (-2.051533 49.173695)),Postal Address,,,St. Clement,,,,Beaulieu,200036, ,,,,CL0036,
8b6b3560-1498-0138-c570-740f24312a1c,Parish,Listed building,,,,Archaeological Evaluation,"The Priory, La Grande Route de St. Clement",Archaeological Evaluation,GEOMETRYCOLLECTION (POINT (-2.057408 49.173473)),Postal Address,,,St. Clement,"<p>Priory Inn Site. Archaeological desk-based assessment - Chandler on behalf of Antler Homes. (22.12.2003) Museum of London Archaeology Service was commissioned by Antler Homes to carry out an archaeological desk-based assessment of proposed development at the Priory Inn Site. The assessment identified a high potential for the Site to contain archaeology dated to the Roman and Later Medieval periods.  </p>

<p>Priory Inn Site. Archaeological evaluation - Harward on behalf of CIT Estates. (2004) Museum of London Archaeology Service was commissioned by CIT Estates to carry out an archaeological evaluation of proposed development at the Priory Inn Site. Following recommendations of Jersey Planning and Environment Committee three evaluation trenches were excavated and notes made on standing fabric of the Priory Inn and its outbuildings. The results of the field evaluation refined the initial assessment of archaeological potential and concluded that the impact of any redevelopment would be minimal on the archaeological remains within the car park area. Any impact on the standing structure of the Priory Inn building, or any below ground works in its immediate vicinity may require further archaeological work.  </p>",2004,,The Priory,200043,2004,,,Government of Jersey,CL0043,
8b6b78e0-1498-0138-c570-740f24312a1c,Parish,Listed place,,,,Archaeological Excavation,"Le Dolmen du Mont Ube, La Rue de la Blinerie",Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.072565 49.173937)),Postal Address,Megalithic,,St. Clement,Waterhouse undertook an archaeological evaluation commissioned by Mrs Monks of Mont Verde as the site had a proposed house extension. Waterhouse excavated 5 test pits. The majority of the layers were associated with the construction of the house or subsequent modification. ,,,Le Dolmen du Mont Ube,200049,,,,Government of Jersey,CL0049/CL0121/CL0123,
8b70b680-1498-0138-c570-740f24312a1c,Parish,Listed place,,,,Conservation Statement,"Le Dolmen du Mont Ube, La Rue de la Blinerie",Conservation Statement,GEOMETRYCOLLECTION (POINT (-2.072565 49.173937)),Postal Address,Megalithic,,St. Clement,"A conservation statement was prepared by Chris Aubin on behalf of The Jersey Heritage Trust. The statement draws together what is known of the archaeological site, its archaeological history, its environmental and cultural setting, perceived threats to the archaeology and environment and recommends policies for the future (Aubin 2007). ",,,Le Dolmen du Mont Ube,200049.1,,,,Government of Jersey,CL0049/CL0121/CL0123,
8b6bef00-1498-0138-c570-740f24312a1c,Parish,Listed building,,,,Conservation Statement,"Le Hocq Tower, La Rue du Hocq",Conservation Statement,GEOMETRYCOLLECTION (POINT (-2.061739 49.166805)),Postal Address,"German Occupation,Richmond Map,Coastal Fortification",,St. Clement,Le Hocq Tower Conservation Statement by Roger Hills of the Jersey Heritage Trust (2007). ,2007,,Le Hocq Tower,200060,2007,,,Government of Jersey,CL0060,
629194ee-4013-4f1b-9710-ee18ae694cd9,Parish,Listed building,,,,Conservation Statement,Icho Tower and Islet,Conservation Statement,GEOMETRYCOLLECTION (POINT (-2.04834 49.148186)),Postal Address,Coastal Fortification,,St. Clement,"The subject of the Conservation Statement is Icho Tower & Islet in St. Clement’s Bay, Jersey. The primary purpose of the statement is to draw together existing information, to set down a brief history for the site, a description of the principal elements, an assessment of significance, the identification of major conservation issues and a series of policies. The Conservation Statement is intended to inform and advise the management of the site and future decisions concerning its alteration and use.",2020,,Icho Tower and Islet,200061,04/12/2017,,,States of Jersey,CL0061,
8b6c5fb0-1498-0138-c570-740f24312a1c,Parish,,,,,,"Pembroke House, La Rue de Samarès",,GEOMETRYCOLLECTION (POINT (-2.074832 49.165557)),Postal Address,,,St. Clement,,,,Pembroke House,200071, ,,,,,
8b713450-1498-0138-c570-740f24312a1c,Parish,,,,,Archaeological Excavation,"Site of St Clements Priory, La Grande Route de St. Clement",Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.057482 49.173645)),Postal Address,Place of Worship,,St. Clement,Waterhouse opened 3 test pits in 2012 and several trenches in 2013 and 2014 in the St Clement's churchyard area and in fields C184A and C194. Finds range in period from Bronze Age to post-medieval with the majority from the Iron Age and Gallo-Roman period.,,,Site of St Clements Priory,200081, ,,,,,
8b70da10-1498-0138-c570-740f24312a1c,Parish,Listed building,,,,Archaeological Excavation,"Samares Manor, La Grande Route de St. Clement",Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.077152 49.174507)),Postal Address,"Manor House,Richmond Map,Place of Worship",,St. Clement,Aubin undertook an archaeological investigation of the floor and adjacent garden area ('The Ox Pit') at Samares Manor. This included an excavation next to the colombier. Work was undertaken between June and October 2005. ,Oct-05,,Samares Manor,200085,Jun-06,,,Government of Jersey,CL0085,
8b6d4310-1498-0138-c570-740f24312a1c,Parish,,,,,,St. Clement Raised Beach,,GEOMETRYCOLLECTION (POINT (-2.056481 49.175803)),Intertidal,Palaeolithic,,St. Clement,,,,St. Clement Raised Beach,200094, ,,,,,
8b6e3c70-1498-0138-c570-740f24312a1c,Parish,,,,,,"Le Bourg Villa, La Rue du Bourg",,GEOMETRYCOLLECTION (POINT (-2.043686 49.169332)),,,,St. Clement,,,,Le Bourg Villa,200118, ,,,,,
8b6e5ad0-1498-0138-c570-740f24312a1c,Parish,,,Demolished in 1947 when in a ruinous condition. ,,,Site of Slate Cottage,,GEOMETRYCOLLECTION (POINT (-2.055401 49.174348)),Postal Address,Richmond Map,,St. Clement,,,,Site of Slate Cottage,200121, ,,,,,
8b6e63f0-1498-0138-c570-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Site of Menhir, Field C110 off La Rue au Blancq",,GEOMETRYCOLLECTION (POINT (-2.070455 49.173208)),Field Number,Megalithic,,St. Clement,,,,Site of Menhir,200122,,,,Government of Jersey,CL0122,
8b6e6c50-1498-0138-c570-740f24312a1c,Parish,,,,,,Site of 'Mound 1795',,GEOMETRYCOLLECTION (POINT (-2.083109 49.176196)),Postal Address,,,St. Clement,,,,Site of 'Mound 1795',200123, ,,,,,
8b6e88a0-1498-0138-c570-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Site of Megaliths, Field C173 - La Rue Laurens",,GEOMETRYCOLLECTION (POINT (-2.057258 49.177282)),Field Number,Megalithic,,St. Clement,,,,Site of Megaliths,200124,,,,Government of Jersey,CL0124,
8b6e7fe0-1498-0138-c570-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"La Houguette, Field C197",,GEOMETRYCOLLECTION (POINT (-2.059335 49.171386)),Field Number,,,St. Clement,,,,La Houguette,200125,,,,Government of Jersey,CL0125,
8b6e75e0-1498-0138-c570-740f24312a1c,Parish,Area of Archaeological Potential,,,,Fieldwalking Survey & Geophysical Survey,"Samares Nursery , Field C38A - La Grande Route de St. Clement",Fieldwalking Survey & Geophysical Survey,GEOMETRYCOLLECTION (POINT (-2.08005 49.171982)),Field Number,Megalithic,,St. Clement,"Waterhouse & Le Quesne were commissioned by G R Langlois Ltd to undertake a geophysical survey covering a 24,000mÂ² area of the former Samares Nurseries site. The area included parts of fields C21a, C38, C38a, C39 and C59a. The survey results identified a number of anomalies which may be additional stones with the majority located in the northern half of the site and linear features which might be buried prehistoric or later ditches across both areas of the site. ",Dec-17,,Samares Nursery ,200126,Dec-17,,,Government of Jersey,CL0126,
8b6edf30-1498-0138-c570-740f24312a1c,Parish,,,,,,"Les Nouettes, La Rue des Nouettes",,GEOMETRYCOLLECTION (POINT (-2.042276 49.17246)),Postal Address,Richmond Map,,St. Clement,,,,Les Nouettes,200135, ,,,,,
8b6ef2e0-1498-0138-c570-740f24312a1c,Parish,,,,,,La Pierre aux Crabes,,GEOMETRYCOLLECTION (POINT (-2.059526 49.166603)),Postal Address,Megalithic,,St. Clement,,,,La Pierre aux Crabes,200137, ,,,,,
8b6efb10-1498-0138-c570-740f24312a1c,Parish,,,,,,"Site of Bethel Methodist Church , La Rue du Hocq",,GEOMETRYCOLLECTION (POINT (-2.062899 49.170869)),Postal Address,Place of Worship,,St. Clement,,,,Site of Bethel Methodist Church ,200138, ,,,,,
8b6f0420-1498-0138-c570-740f24312a1c,Parish,,,,,,"Carved Stone, Green Road",,GEOMETRYCOLLECTION (POINT (-2.088607 49.175506)),Postal Address,,,St. Clement,,,,Carved Stone,200139, ,,,,,
8b6f20f0-1498-0138-c570-740f24312a1c,Parish,,,,,,"Les Arches, La Rue du Hocq",,GEOMETRYCOLLECTION (POINT (-2.062879 49.170643)),Postal Address,Richmond Map,,St. Clement,,,,Les Arches,200142, ,,,,,
8b6f2a20-1498-0138-c570-740f24312a1c,Parish,,,,,,"St. Patrick's Catholic Church , La Grande Route de St. Clement",,GEOMETRYCOLLECTION (POINT (-2.083175 49.174001)),Postal Address,Place of Worship,,St. Clement,,,,St. Patrick's Catholic Church ,200143, ,,,,,
8b6f33a0-1498-0138-c570-740f24312a1c,Parish,,,,,,"Ivystone Farm, La Rue de la Croix",,GEOMETRYCOLLECTION (POINT (-2.073569 49.170269)),Postal Address,,,St. Clement,,,,Ivystone Farm,200144, ,,,,,
8b6f3c80-1498-0138-c570-740f24312a1c,Parish,,,,,,Seawater Well,,GEOMETRYCOLLECTION (POINT (-2.093623 49.175374)),Intertidal,,,St. Clement,,,,Seawater Well,200145, ,,,,,
8b6f46f0-1498-0138-c570-740f24312a1c,Parish,,,,,,"Eden Country House, La Grande Route de St. Clement",,GEOMETRYCOLLECTION (POINT (-2.048285 49.173865)),Postal Address,,,St. Clement,,,,Eden Country House,200146, ,,,,,
8b6f5060-1498-0138-c570-740f24312a1c,Parish,,,,,,"Flowery Dale, La Rue du Presbytère",,GEOMETRYCOLLECTION (POINT (-2.065382 49.172897)),Postal Address,Richmond Map,,St. Clement,,,,Flowery Dale,200147, ,,,,,
8b6f6380-1498-0138-c570-740f24312a1c,Parish,,,Demolished - the platform now forms part of the boundary between back gardens and FB Fields.,,,Site of Greve d'Azette Railway Station,,GEOMETRYCOLLECTION (POINT (-2.086982424001832 49.17370776435829)),Postal Address,Railway,,St. Clement,,,,Site of Greve d'Azette Railway Station,200150, ,,,,,
8b6f6ca0-1498-0138-c570-740f24312a1c,Parish,,,,,,"Oak Farm , La Rue du Hocq",,GEOMETRYCOLLECTION (POINT (-2.063557 49.171134)),Postal Address,Richmond Map,,St. Clement,,,,Oak Farm ,200151, ,,,,,
8b6f7650-1498-0138-c570-740f24312a1c,Parish,,,,,,"Pontorson Farm, La Rue du Pontilietaut",,GEOMETRYCOLLECTION (POINT (-2.066031 49.168235)),Postal Address,Richmond Map,,St. Clement,,,,Pontorson Farm,200152, ,,,,,
8b6f80e0-1498-0138-c570-740f24312a1c,Parish,,,,,,"Sion Farm, La Rue de Samarès",,GEOMETRYCOLLECTION (POINT (-2.07449 49.164771)),Postal Address,Richmond Map,,St. Clement,,,,Sion Farm,200153, ,,,,,
8b6f8aa0-1498-0138-c570-740f24312a1c,Parish,,,Demolished - a new house stands in its place. ,,,"Site of Pontac Railway Station , St. Clement's Coast Road",,GEOMETRYCOLLECTION (POINT (-2.053938 49.169467)),Postal Address,Railway,,St. Clement,,,,Site of Pontac Railway Station ,200154, ,,,,,
8b6f93f0-1498-0138-c570-740f24312a1c,Parish,,,Demolished - no evidence of the station remains. ,,,Site of Le Bourg Railway Station ,,GEOMETRYCOLLECTION (POINT (-2.043477 49.167886)),Postal Address,"Railway,Coastal Fortification",,St. Clement,,,,Site of Le Bourg Railway Station ,200155, ,,,,,
8b6fa410-1498-0138-c570-740f24312a1c,Parish,,,,,,"Prospect Place, La Grève d'Azette",,GEOMETRYCOLLECTION (POINT (-2.090104 49.174143)),Postal Address,,,St. Clement,,,,Prospect Place,200157, ,,,,,
8b6fad00-1498-0138-c570-740f24312a1c,Parish,,,,,,"Datestone '1721', La Rue du Hocq",,GEOMETRYCOLLECTION (POINT (-2.06349 49.17082)),Postal Address,,,St. Clement,,,,Datestone '1721',200158, ,,,,,
